agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
PPO,243,0,51803.373172338346,0.72,0.0456260629251701,0.03783971060472253,0.08184464244114659,0.7661016949152543
PPO,244,0,137882.0257977267,0.31,0.07128016848816034,0.04795173739062158,0.09536541074087174,0.8586956521739131
PPO,245,0,129052.03215539544,0.34,0.06772109885620912,0.04321000604892173,0.08666993648580562,0.8341463414634146
PPO,246,0,138320.48898807555,0.4,0.054005456349206345,0.061393345894691906,0.10132620425274139,0.8767772511848341
PPO,247,0,33984.94573052501,0.58,0.05628392401021711,0.03531717200519027,0.06994033865846268,0.7137404580152672
PPO,248,0,123963.12798809486,0.35,0.0782364081996435,0.06787546360331663,0.10843612599170682,1.0638297872340425
PPO,249,0,128414.79537833914,0.34,0.06862256205673758,0.049258974286990144,0.09096829721102327,0.8412698412698413
PPO,250,0,84395.09954930343,0.51,0.05723554238505748,0.03416818226139885,0.07364152022647963,0.7553648068669528
PPO,251,0,191595.66829686635,0.37,0.0984872278056951,0.07492629865796945,0.1589902601184873,1.47
PPO,252,0,97642.94967828518,0.35,0.06401289682539682,0.04387517968922378,0.07722324028086723,0.8483412322274881
PPO,253,0,160324.42543661818,0.3,0.05467303240740738,0.06916060442476991,0.09271156665808335,0.9005524861878453
PPO,254,0,123017.52466845124,0.4,0.06312452865761689,0.03650987512003333,0.08366131702786708,0.7972972972972973
PPO,255,0,120539.57786563323,0.36,0.06788194444444451,0.05190792008611678,0.08623581486456085,0.831858407079646
PPO,256,0,121062.9944306118,0.39,0.06255918560606057,0.048490527301777546,0.08941494374669827,0.8280542986425339
PPO,257,0,53755.96119677092,0.47,0.06129227053140096,0.03392707380404067,0.07671057614976633,0.7256317689530686
PPO,258,0,104929.44749174108,0.38,0.08171480743691906,0.04490325157029663,0.08478348437718666,0.876984126984127
PPO,259,0,111511.89497246544,0.45,0.06391059027777789,0.04665095409882579,0.07853046418942752,0.8215767634854771
PPO,260,0,137408.1406218439,0.41,0.06029647435897438,0.03907485791204439,0.0857116721223927,0.7942583732057417
PPO,261,0,80920.04946987356,0.55,0.05700345849802372,0.03389527117831623,0.07819680966641177,0.7795275590551181
PPO,262,0,110878.27976513187,0.3,0.07415608288770059,0.05425801933680657,0.0852430321586253,0.8404255319148937
PPO,263,0,116532.24195022667,0.32,0.07561243718592975,0.0464339149154905,0.07813948506570693,0.835
PPO,264,0,131599.6466756637,0.35,0.06305977414330215,0.039882061462076526,0.08424821281968715,0.813953488372093
PPO,265,0,148086.56348028043,0.3,0.06585477941176472,0.05489289276903539,0.09836123366088964,0.9122807017543859
PPO,266,0,139862.3023509498,0.45,0.04728302611367128,0.05913953930646828,0.09862486398072719,0.908256880733945
PPO,267,0,131459.01391539667,0.33,0.07553475935828884,0.04503457116033995,0.09194069996738405,0.824468085106383
PPO,268,0,137827.23160762546,0.29,0.0757856638418079,0.05763941705931453,0.09894643934996725,0.8764044943820225
PPO,269,0,49963.25785401842,0.53,0.06216370033112585,0.037724462920727654,0.07115715847261231,0.7425742574257426
PPO,270,0,146243.46975373098,0.26,0.08033778901734108,0.05028285582910074,0.10203075005186013,0.8735632183908046
PPO,271,0,97968.04788460233,0.44,0.06009696815718159,0.041455176642543376,0.08294507038043401,0.7894736842105263
PPO,272,0,50204.65620143521,0.62,0.05485870818915798,0.03284953639298615,0.07283289459917269,0.7448275862068966
PPO,273,0,94476.86971163601,0.41,0.06987441588785041,0.04044043523283838,0.07891757903829356,0.7906976744186046
PPO,274,0,107697.36419043395,0.48,0.049751420454545454,0.05770573041296874,0.08499899186520744,0.8371040723981901
PPO,275,0,119945.73575150594,0.3,0.07463706636500758,0.04667399565712354,0.08363481822806408,0.8513513513513513
PPO,276,0,77675.76796863027,0.41,0.06384295590433484,0.030611140347273455,0.081093021383865,0.7589285714285714
PPO,277,0,112269.37420963794,0.48,0.0568218954248366,0.0496647460226547,0.08655979520791034,0.82421875
PPO,278,0,77056.7234665178,0.51,0.06134259259259257,0.04508694179555415,0.08530278572846677,0.8063241106719368
PPO,279,0,171385.84513904128,0.42,0.10084370286576172,0.06535275227926618,0.13775628365646078,1.3198198198198199
PPO,280,0,231921.7082641233,0.34,0.12603938230994166,0.10127071924496063,0.1345266298711874,1.2925764192139737
PPO,281,0,89601.2447949124,0.46,0.061737518768768734,0.04672094360632524,0.08810572174036083,0.8026905829596412
PPO,282,0,140236.5788913199,0.28,0.0796823937908497,0.06270715696963536,0.09656064231066308,0.8878048780487805
PPO,283,0,181904.99529885722,0.32,0.05165790016501649,0.0564494056082793,0.10446725688308459,0.8669950738916257
PPO,284,0,105199.40965724988,0.48,0.06278816598360655,0.054073897802266076,0.08372366901925632,0.8367346938775511
PPO,285,0,109785.7066168345,0.35,0.07680949312714777,0.0576681034927774,0.10593769958975723,1.035897435897436
PPO,286,0,108199.94856750985,0.45,0.038033854166666624,0.046972480863570046,0.09067083627786132,0.8059701492537313
PPO,287,0,105458.60037123016,0.46,0.05902777777777778,0.052012041798775915,0.08692011867176763,0.8278688524590164
PPO,288,0,142311.29700191715,0.29,0.07679291474654375,0.048324563770257574,0.0952958326936962,0.8669724770642202
PPO,289,0,72096.02512042185,0.64,0.04538261217948716,0.04717784587828793,0.07865391849926996,0.7816091954022989
PPO,290,0,110255.91895468444,0.26,0.08127107418111755,0.04094525222297123,0.08826732477286775,0.8390804597701149
PPO,291,0,133341.7463195734,0.44,0.06634273373983744,0.04829546715817855,0.08524574071021519,0.8259109311740891
PPO,292,0,99393.32143987535,0.66,0.04728618421052634,0.044504385974721845,0.08378470601417885,0.7565543071161048
PPO,293,0,70932.22110733727,0.63,0.04886866605616611,0.056495064491921924,0.08762202804073203,0.7992700729927007
PPO,294,0,135090.6455810803,0.36,0.06449824669966998,0.06282128278276902,0.09845380975140097,0.8719211822660099
PPO,295,0,85418.21448836675,0.46,0.06157219973009445,0.04000059912405708,0.08669823996164928,0.7983870967741935
PPO,296,0,128093.55736357596,0.42,0.057446251902587536,0.06480798094300096,0.09517592538665262,0.8545454545454545
PPO,297,0,68567.53027528676,0.74,0.04826750578703701,0.038876689335367226,0.08183070839742677,0.7577854671280276
PPO,298,0,130664.89311363999,0.43,0.06248759920634923,0.0575872279655024,0.09483895144883407,0.8483412322274881
PPO,299,0,60286.53876812185,0.88,0.03871193910256406,0.037660032098288505,0.07953507366303908,0.7284345047923323
PPO,300,0,31743.11797357721,0.63,0.05705884381898452,0.03216512654163104,0.06992327735229248,0.735973597359736
PPO,301,0,142186.81155442973,0.37,0.06572820660522274,0.04726438130181139,0.09218578046795065,0.8715596330275229
PPO,302,0,93028.40746228992,0.58,0.05704941860465114,0.045107130843320846,0.08512792758179828,0.803088803088803
PPO,303,0,157873.39237447112,0.3,0.04988688973063975,0.07385305395942185,0.09823470612161729,0.8793969849246231
PPO,304,0,113027.76945989506,0.41,0.0627728174603175,0.050260906440010286,0.08766173162732406,0.8672985781990521
PPO,305,0,108306.97626612935,0.33,0.08052083333333339,0.05753513987181462,0.09366736797728917,0.8756218905472637
PPO,306,0,86640.27521941322,0.38,0.07049560546875,0.03810702623339923,0.07752678041265319,0.7976653696498055
PPO,307,0,111076.9949780846,0.36,0.06344818376068374,0.051261282948300825,0.09873750373905284,0.8673469387755102
PPO,308,0,130390.99190163404,0.46,0.06154998211731044,0.043931000250397,0.09153813821239218,0.811965811965812
PPO,309,0,18330.945013591918,0.56,0.059232026143790854,0.034103356271294946,0.07000902357684809,0.7328990228013029
PPO,310,0,148455.59193540917,0.4,0.05948604060913701,0.05442491796457976,0.09537595682953054,0.8787878787878788
PPO,311,0,204446.14293210045,0.48,0.12411051097393691,0.08927503201977079,0.16369725981669028,1.4877049180327868
PPO,312,0,43196.979433789464,0.73,0.04465490107913668,0.04186385279798857,0.07640767273041603,0.7634408602150538
PPO,313,0,152473.9847466722,0.33,0.059979838709677366,0.06196867439317153,0.10179271553295699,0.8716577540106952
PPO,314,0,77030.57785832268,0.53,0.061066245318352044,0.04306028661996941,0.0806253575777167,0.7798507462686567
PPO,315,0,93347.56416047804,0.34,0.062126196172248856,0.05257837224435706,0.09050024115140565,0.8476190476190476
PPO,316,0,156218.52863139004,0.27,0.04971064814814816,0.061802286012924014,0.12225060613304124,1.011049723756906
PPO,317,0,157076.84927487758,0.31,0.07452876984126978,0.040951889267801564,0.09778253376830166,0.8526315789473684
PPO,318,0,142587.26463868536,0.44,0.0670838046757165,0.05507319319270097,0.1020012150067097,0.963963963963964
PPO,319,0,116753.789688557,0.36,0.07069227430555554,0.05456501994706003,0.08751562240301389,0.8601036269430051
PPO,320,0,109336.0728494528,0.41,0.06273788060897433,0.04308491316414187,0.08033150585653857,0.7894736842105263
PPO,321,0,78354.86033623577,0.65,0.048725328947368425,0.035577154868756365,0.08332050451116553,0.7528089887640449
PPO,322,0,51669.79449242673,0.67,0.04911494755244757,0.036544222555769064,0.07162335944556418,0.7456445993031359
PPO,323,0,143683.7931429679,0.32,0.06658609576427249,0.053043975639396654,0.09357554634100888,0.8461538461538461
PPO,324,0,70913.96810756724,0.64,0.049353158602150525,0.042045393280189615,0.08562986686484031,0.7590361445783133
PPO,325,0,130119.79545485709,0.34,0.06547407670454547,0.041116257715096714,0.09407053620376143,0.8305084745762712
PPO,326,0,78968.60349748837,0.36,0.0683383736559139,0.039257373798405965,0.08054644926284321,0.8032128514056225
PPO,327,0,87474.28710502059,0.43,0.05998336834733896,0.05581014799329866,0.08899747608930769,0.8284518828451883
PPO,328,0,126161.42835724023,0.41,0.06135912698412695,0.06833056808836215,0.09137658814481629,0.8767772511848341
PPO,329,0,134452.57320196475,0.39,0.07977998442367602,0.04197708279399647,0.09456899244114061,0.8930232558139535
PPO,330,0,89565.04947504558,0.29,0.07161458333333336,0.03323257959349687,0.08458539319218132,0.796078431372549
PPO,331,0,92479.2490552014,0.54,0.06256801927860696,0.03962887749694319,0.07485406719670117,0.7695167286245354
PPO,332,0,184531.52557591253,0.41,0.12893105158730148,0.0789973377014454,0.15006739231780727,1.4691943127962086
PPO,333,0,77610.23334976118,0.43,0.06843877032520325,0.035371940141493564,0.08075531484924153,0.7854251012145749
PPO,334,0,129576.2525394526,0.44,0.05659956831831834,0.04850287754020914,0.09826588291305298,0.8295964125560538
PPO,335,0,147498.95529387228,0.36,0.0680747487437187,0.0607004412819613,0.09618087203287745,0.875
PPO,336,0,75687.16783297254,0.68,0.0477400203962704,0.04527833565129212,0.07954955077449972,0.7979094076655052
PPO,337,0,226868.27559190342,0.44,0.09479653426791274,0.09306773836394698,0.1681982655981266,1.4883720930232558
PPO,338,0,86725.86633397502,0.44,0.06878423317683875,0.051838375282793815,0.08856971655518678,0.822429906542056
PPO,339,0,113943.37532719936,0.38,0.06070574162679423,0.047857421544773994,0.08548241599393139,0.8285714285714286
PPO,340,0,110475.66806143774,0.4,0.059468283582089526,0.05957426745971624,0.0886744020186269,0.8465346534653465
PPO,341,0,68192.72266399895,0.65,0.04844696969696969,0.03967791217581469,0.07487393119963826,0.7753623188405797
PPO,342,0,132047.58293435932,0.41,0.058233079029733965,0.06484936322726342,0.09135204344123554,0.8598130841121495
PPO,343,0,149381.33385714152,0.38,0.05808911483253585,0.039102641307842224,0.08764337916522863,0.8285714285714286
PPO,344,0,48167.60218348437,0.49,0.0604148131672598,0.033553055861356075,0.0764457026943027,0.74822695035461
PPO,345,0,88612.1123349009,0.65,0.0456875,0.05116592602462267,0.0790593855076317,0.7928286852589641
PPO,346,0,111676.35662428019,0.34,0.0706699346405229,0.05267289925343403,0.09599588712011646,0.8536585365853658
PPO,347,0,138313.42359167055,0.36,0.07223200312989048,0.06684624068060305,0.09020702835541634,0.897196261682243
PPO,348,0,119697.57669149232,0.54,0.06046286962365593,0.03749562519287104,0.08799082167344602,0.8112449799196787
PPO,349,0,85858.6986408414,0.38,0.06741898148148157,0.04739018329738158,0.0865006158956815,0.8015267175572519
PPO,350,0,126354.42569905221,0.4,0.06324063455657503,0.058298360603528214,0.09155520589047941,0.8538812785388128
PPO,351,0,96290.96417722796,0.3,0.08861668381344308,0.04174162896512217,0.08715350227173131,0.9754098360655737
PPO,352,0,136660.5319853879,0.35,0.07099011479591828,0.04557757252063003,0.08935611954103415,0.8477157360406091
PPO,353,0,104926.2140366023,0.33,0.06775085034013616,0.03980519666366789,0.08841631558236299,0.8130081300813008
PPO,354,0,79467.74110817019,0.68,0.0427927927927928,0.03787006963140921,0.08807405749254898,0.7576923076923077
PPO,355,0,149158.37866019204,0.27,0.07320456448911224,0.05573059153528901,0.09488230831638846,0.89
PPO,356,0,133396.2281698271,0.26,0.06442481884057959,0.07629194198616972,0.10575238033020304,0.9038461538461539
PPO,357,0,135475.53324880172,0.35,0.07453915794066322,0.064515774445719,0.09486239015587679,0.8541666666666666
PPO,358,0,104447.61299350232,0.42,0.06528501157407403,0.06259380150131698,0.08623860418720257,0.8617511520737328
PPO,359,0,129699.13042977852,0.35,0.06740785256410252,0.06113421666833384,0.08150092459232286,0.8595744680851064
PPO,360,0,76418.5731734277,0.46,0.06080675582990395,0.04227424637348475,0.08465496604805199,0.7868852459016393
PPO,361,0,102904.29410051307,0.35,0.0715970665171898,0.054629669864818715,0.08091893297509582,0.8348214285714286
PPO,362,0,105361.11942446102,0.37,0.06642441860465122,0.05365785809519012,0.08137758957466196,0.8379629629629629
PPO,363,0,113885.31157464592,0.34,0.06081421095008047,0.06133214357334001,0.08912200525169567,0.8605769230769231
PPO,364,0,128532.14999984829,0.4,0.06448523916292971,0.0404735723795683,0.08673921640035627,0.8169642857142857
PPO,365,0,83830.6045315834,0.49,0.06326479244113999,0.06464512616539221,0.087238817673894,0.8481481481481481
PPO,366,0,120672.07045239318,0.3,0.07626883865248228,0.0447561353395841,0.09142409071559905,0.8571428571428571
PPO,367,0,27144.729134183748,0.6,0.052929272823779204,0.039722804469658424,0.07685778845205256,0.7555555555555555
PPO,368,0,36871.51782979303,0.55,0.057113299086757996,0.0334078161723211,0.08163921300561663,0.7303754266211604
PPO,369,0,170127.04440858148,0.28,0.06264000896057344,0.05512706582344474,0.10359096743027747,0.8877005347593583
PPO,370,0,134903.5963129981,0.38,0.07136524822695033,0.043400686056637716,0.09175811210173018,0.8518518518518519
PPO,371,0,123386.95776924968,0.41,0.10084219858156024,0.05446627593134473,0.1475317827009615,1.402542372881356
PPO,372,0,92082.60835862362,0.51,0.05959008097165997,0.0449072437188981,0.07993705475943812,0.7782258064516129
PPO,373,0,123087.15125330733,0.3,0.07064732142857141,0.042997533142505664,0.08255306301000047,0.8246445497630331
PPO,374,0,163682.3180603537,0.3,0.06824669471153841,0.050413568684478334,0.1018417128350144,0.8803827751196173
PPO,375,0,89161.67762140278,0.47,0.05827572964669739,0.038357796907005144,0.08663334950741872,0.7889908256880734
PPO,376,0,138471.36657676497,0.5,0.10112311385459544,0.05826652911903606,0.12336785458486864,1.2336065573770492
PPO,377,0,101379.12037668128,0.35,0.07194581505847944,0.034811035510457285,0.07640447074291157,0.7816593886462883
PPO,378,0,195394.56007578666,0.23,0.06945484031936139,0.03823632453538184,0.10014926646725016,0.8392857142857143
PPO,379,0,123310.17002925668,0.4,0.0660522273425499,0.05501562397802738,0.09648678327107824,0.8623853211009175
PPO,380,0,124060.95729946648,0.23,0.07012261284722221,0.04481416621533969,0.08299533773210929,0.8341968911917098
PPO,381,0,161905.75068122713,0.53,0.06179082961309523,0.07321292009501328,0.15920649161126113,1.5644444444444445
PPO,382,0,83492.18144759897,0.62,0.04211601307189546,0.04051320773786871,0.08967184516932498,0.7734375
PPO,383,0,99368.73387656422,0.49,0.0591242283950617,0.04533273665728582,0.09114931222821322,0.815668202764977
PPO,384,0,99636.69815414035,0.29,0.08229166666666667,0.057548524799822094,0.0808145295456976,0.8693181818181818
PPO,385,0,131682.7389175978,0.44,0.06659226190476204,0.04350011493044694,0.09189279273776893,0.8302752293577982
PPO,386,0,105183.12258813294,0.3,0.07217858734402861,0.04352727981400551,0.07701828087290975,0.824468085106383
PPO,387,0,48566.47641798836,0.57,0.05480454119850187,0.03689146765529385,0.07626871008935056,0.7388059701492538
PPO,388,0,126226.4194311213,0.45,0.0550307765151515,0.04390661369192218,0.09306990866929007,0.7873303167420814
PPO,389,0,117068.5735217729,0.29,0.06792296245421241,0.03620637292057451,0.09180952310233519,0.8306010928961749
PPO,390,0,33744.16474242873,0.56,0.05700897752192982,0.03761231449030993,0.07005045753332673,0.7508196721311475
PPO,391,0,189596.59879249978,0.36,0.08027040155440424,0.05046482175054692,0.1777655173913322,1.5463917525773196
PPO,392,0,112850.4848481276,0.25,0.07848076047358837,0.04171454160009574,0.09170203661944513,0.8369565217391305
PPO,393,0,79096.23501577233,0.5,0.06385178117048355,0.03817625627796312,0.07944309000652537,0.8022813688212928
PPO,394,0,117449.84777145946,0.44,0.044206691297208535,0.054784529985759944,0.08832634451984962,0.8235294117647058
PPO,395,0,47452.14391950877,0.65,0.05631510416666666,0.04099536746099087,0.07996094814456521,0.7725856697819314
PPO,396,0,128495.32099296781,0.23,0.08009572072072076,0.05348459925513184,0.09158960224887115,0.8655913978494624
PPO,397,0,149477.1113361867,0.35,0.06143707482993198,0.04933776798389732,0.09069144927001123,0.8274111675126904
PPO,398,0,77801.20289800322,0.53,0.06031756072874494,0.03684986871942217,0.08787464068375545,0.7862903225806451
PPO,399,0,150362.1601643817,0.24,0.0940842245989304,0.05882841418473544,0.09805577636260707,0.9680851063829787
PPO,400,0,200273.1457906236,0.33,0.07273065476190477,0.04393449322920999,0.11555251971759391,0.9644670050761421
PPO,401,0,118300.34294077958,0.43,0.06180555555555558,0.05572553567190116,0.08776996781504888,0.8298755186721992
PPO,402,0,131002.78122079957,0.24,0.07327049365942018,0.0458233712474712,0.0970093299811885,0.8648648648648649
PPO,403,0,34290.36634960868,0.51,0.062409890426758936,0.03259941828345035,0.07032456949028672,0.7275862068965517
PPO,404,0,34147.02788911554,0.75,0.05495180348258707,0.03961116691240414,0.07512507147380543,0.7619047619047619
PPO,405,0,186608.3147336005,0.29,0.10976239669421492,0.05663355249946108,0.12932154467717352,1.2839506172839505
PPO,406,0,178222.75738495667,0.33,0.09249237804878051,0.05378423113560606,0.1118550143406447,1.0145631067961165
PPO,407,0,135978.78304794128,0.51,0.07040003501400556,0.04770029856778703,0.14153865126987783,1.3054393305439331
PPO,408,0,133793.19783266768,0.45,0.05565200617283952,0.06489113028669083,0.09261826453245356,0.8709677419354839
PPO,409,0,178698.5104731113,0.42,0.11108284883720929,0.06657591401981008,0.13217696468600257,1.2407407407407407
PPO,410,0,45288.38896475339,0.69,0.052823558789954345,0.03242577476759548,0.08033103171655268,0.7337883959044369
PPO,411,0,124210.17328979202,0.32,0.06891375545851534,0.0420779397487599,0.086838274791499,0.8
PPO,412,0,64771.01049469288,0.62,0.04113562091503265,0.049197631398349456,0.08200794092697097,0.79296875
PPO,413,0,64236.025666771195,0.69,0.04387090773809518,0.03916851003134169,0.07733141938190256,0.7580071174377224
PPO,414,0,121412.27191638549,0.4,0.08109118086696565,0.0669923566393952,0.09137691723798698,0.8839285714285714
PPO,415,0,180983.08345312192,0.32,0.06063988095238094,0.06013923128146643,0.0985602541253735,0.8527918781725888
PPO,416,0,118084.50007439915,0.4,0.06110855800653593,0.05165744806668354,0.0903220885779629,0.8682926829268293
PPO,417,0,123302.26080390718,0.28,0.07503255208333333,0.057120130198439104,0.09851576163276651,0.8983050847457628
PPO,418,0,81324.49852334055,0.53,0.0851843786295007,0.04677818544620195,0.12426229191268336,1.1875
PPO,419,0,109931.657303412,0.47,0.05963100282485876,0.04907701334261545,0.09133110581893236,0.8270042194092827
PPO,420,0,104419.01898654953,0.46,0.06758538984263235,0.03856787180518009,0.08622424104966545,0.7991452991452992
PPO,421,0,132375.31018972571,0.31,0.07030033099688475,0.07630474527361801,0.0945754437364584,0.8651162790697674
PPO,422,0,44354.82666823642,0.73,0.040073072139303514,0.03633138823931518,0.07632109972567858,0.7360594795539034
PPO,423,0,127717.70422590282,0.35,0.06621260683760681,0.039464462050276004,0.09221674063766139,0.8163265306122449
PPO,424,0,60901.103327825294,0.67,0.04122960372960379,0.04860182355254752,0.07658005597173967,0.7874564459930313
PPO,425,0,85912.07013011548,0.46,0.06342437977099236,0.04062845171372229,0.07867715297673455,0.7984790874524715
PPO,426,0,132395.17404373264,0.41,0.0875880281690141,0.08638374013935715,0.10109568149009701,1.0373831775700935
PPO,427,0,159309.15725118422,0.25,0.09675587322695033,0.06800398418497267,0.10702362517195886,1.037037037037037
PPO,428,0,129399.26586736889,0.35,0.04621292372881356,0.0546684681962113,0.08704206398106003,0.848314606741573
PPO,429,0,104160.32272041791,0.41,0.06145346573208721,0.04723858479664151,0.08513183367798918,0.8093023255813954
PPO,430,0,56678.1000565157,0.71,0.0533283911192214,0.04107156752196872,0.08020695515531814,0.7636363636363637
PPO,431,0,167594.4847055538,0.39,0.08382635517799353,0.058404760147355184,0.11928337325182573,1.1932367149758454
PPO,432,0,121385.03609701616,0.28,0.08751813847429511,0.05675217639144289,0.08816798934942935,0.8564356435643564
PPO,433,0,60106.67387020744,0.66,0.051021350472813205,0.052357840183868264,0.08050486821843339,0.784452296819788
PPO,434,0,108566.24782362317,0.35,0.07231131213450291,0.036139168595086,0.08018654939761252,0.8034934497816594
PPO,435,0,174544.65232728893,0.21,0.07290059156378595,0.063568224859564,0.11399677511648355,0.901840490797546
PPO,436,0,171475.92755530367,0.39,0.06815878378378384,0.05999365898989253,0.09119051583705803,0.8440860215053764
PPO,437,0,99275.15770454188,0.22,0.08011712749615967,0.039152660085450264,0.08911883947730685,0.8073394495412844
PPO,438,0,117131.6895776235,0.28,0.07239808802308803,0.037352444091101715,0.08050624831924419,0.7844827586206896
PPO,439,0,80689.84654041613,0.45,0.06403318903318908,0.034128077022613695,0.07497788663493346,0.7931034482758621
PPO,440,0,158061.6131125168,0.32,0.07991071428571435,0.048700665135871346,0.08793298832924902,0.8578199052132701
PPO,441,0,110986.7173618153,0.35,0.07304806957186542,0.03846371594385991,0.08471390342570356,0.8264840182648402
PPO,442,0,137945.59252619557,0.42,0.07173831070889893,0.045473002905138865,0.127667278516589,1.0855855855855856
PPO,443,0,121323.05019102426,0.29,0.07783564814814814,0.062239078796482106,0.0846768600396029,0.8693467336683417
PPO,444,0,28392.354262273304,0.47,0.0632465870307168,0.030355597428191283,0.07466841661369097,0.7142857142857143
PPO,445,0,54869.74155612584,0.59,0.05529835390946502,0.02972234367039945,0.07659074681484296,0.7377049180327869
PPO,446,0,82966.54283059434,0.54,0.054666832010582006,0.03977958484640614,0.07456864638602828,0.7786561264822134
PPO,447,0,148242.01237834294,0.35,0.06761436855670096,0.054563074477950196,0.09516217739966845,0.8512820512820513
PPO,448,0,77885.74441185029,0.46,0.058081118766404226,0.032912025868095725,0.08061636638829232,0.7490196078431373
PPO,449,0,80130.27240035248,0.54,0.059852789256198365,0.03797041944531337,0.07846213035853085,0.7860082304526749
PPO,450,0,176596.00933901488,0.26,0.08142066854990586,0.061343592402000977,0.10172045921625662,0.8876404494382022
PPO,451,0,114744.23920630536,0.62,0.10439644607843143,0.08840444973238905,0.11037645023770457,1.1831501831501832
PPO,452,0,139263.890711499,0.31,0.07566194581280786,0.045969524754031085,0.08411466331508052,0.8676470588235294
PPO,453,0,171859.67040301775,0.34,0.08017481435643564,0.06088920770498282,0.10473875380192108,0.9359605911330049
PPO,454,0,172778.03519228607,0.28,0.069284188034188,0.036114212816672556,0.09643087065495935,0.8418367346938775
PPO,455,0,163594.6512066895,0.31,0.07845853858784901,0.06503521883336674,0.08941187696621788,0.9019607843137255
PPO,456,0,109528.7718836233,0.42,0.0646296296296296,0.0514970804692645,0.09435057749761602,0.8362831858407079
PPO,457,0,148806.6364180636,0.33,0.06867875393081754,0.06228137007114404,0.08728625047696319,0.8685446009389671
PPO,458,0,62362.52215232671,0.65,0.048823155216284976,0.03370256134493964,0.07538143418773684,0.7680608365019012
PPO,459,0,138668.6014392747,0.35,0.06281690917107587,0.05139055129672611,0.08988547725294362,0.8526315789473684
PPO,460,0,136293.79123641006,0.31,0.07510127314814818,0.05958504833132733,0.08380885907240068,0.8729281767955801
PPO,461,0,136218.51147828455,0.34,0.07594510767790258,0.061071618228244924,0.10254402978040873,0.88268156424581
PPO,462,0,133381.84858664204,0.39,0.059709821428571376,0.06799909257862974,0.09928911377634546,0.8909952606635071
PPO,463,0,166048.06342036655,0.33,0.08048058712121205,0.05917253237829641,0.10091604091090531,0.9592760180995475
PPO,464,0,117510.54451691931,0.32,0.07841705607476634,0.05884275079728662,0.08916231163889346,0.8511627906976744
PPO,465,0,55505.40606979757,0.61,0.055508474576271144,0.03890631325039862,0.0760191010361163,0.7635135135135135
PPO,466,0,116774.17786473955,0.52,0.050328594420600836,0.05286895363444855,0.08849832214494985,0.8290598290598291
PPO,467,0,99119.15413568747,0.39,0.06763174019607839,0.048551620255457686,0.07895723425522547,0.8117154811715481
PPO,468,0,41452.096235473175,0.55,0.06319444444444451,0.04061892529611237,0.08057740710140346,0.7626582278481012
PPO,469,0,96727.67850551604,0.32,0.08014680028129392,0.04791419790484148,0.09130574354687641,0.8823529411764706
PPO,470,0,89600.77376452391,0.6,0.04247177162849871,0.04482850110595321,0.08521988511854767,0.7946768060836502
PPO,471,0,134853.89692185045,0.39,0.0555641501650165,0.06789300051206554,0.09829826926325616,0.8669950738916257
PPO,472,0,136386.85954031593,0.31,0.08220653044871797,0.05796585705212658,0.09209002854100763,0.8660287081339713
PPO,473,0,74939.48795666314,0.71,0.04741251482799524,0.0403583879071669,0.08388000088520566,0.7411347517730497
PPO,474,0,101873.40145203669,0.34,0.07370345744680848,0.048404106928730616,0.08714468281804463,0.8135593220338984
PPO,475,0,153827.22155187678,0.3,0.08320441419141916,0.07045532717681265,0.10076171493311849,0.8916256157635468
PPO,476,0,110233.40712958305,0.38,0.06629873853211006,0.037229053387335,0.08570807376156475,0.8036529680365296
PPO,477,0,87334.78375048343,0.42,0.07103786149162863,0.03194857161530376,0.07894946361282701,0.7772727272727272
PPO,478,0,78016.35047863143,0.61,0.05536769278606967,0.03955864786098381,0.07994809161789941,0.7620817843866171
PPO,479,0,162684.0148036116,0.32,0.07888282627865954,0.05373569177674274,0.10312885028079553,1.0210526315789474
PPO,480,0,147147.66842241044,0.36,0.07060480442176872,0.06863126637841273,0.10055769627274598,0.8984771573604061
PPO,481,0,157294.87317530668,0.24,0.07178655660377359,0.06843415530555245,0.11522263819555816,0.9125
PPO,482,0,159964.3413245909,0.34,0.09098086349924589,0.07093559551154306,0.11155209473138261,1.1306306306306306
PPO,483,0,63595.7828119833,0.56,0.0598463244613435,0.03454380985218945,0.08055729328980585,0.7613636363636364
PPO,484,0,111118.43514543735,0.47,0.0527568247126437,0.05709487945724283,0.08479619810919449,0.8240343347639485
PPO,485,0,116585.12715335462,0.27,0.07674632352941166,0.04798366763740071,0.07894647222392943,0.8378378378378378
PPO,486,0,146952.0977638174,0.32,0.061397707231040544,0.050907490182315655,0.10993635376641671,0.9473684210526315
PPO,487,0,150865.99755108557,0.28,0.07503419612794604,0.045874021145911874,0.09628111354549197,0.8442211055276382
PPO,488,0,118649.80841059424,0.33,0.051262454710144935,0.051985947875049086,0.09174124026868316,0.8432432432432433
PPO,489,0,124518.77609679515,0.38,0.050978948516579414,0.05468105101020837,0.08984107016939494,0.8177083333333334
PPO,490,0,125426.24900089503,0.36,0.06321246069182386,0.058191926984869705,0.09421277448808653,0.8450704225352113
PPO,491,0,163013.73490253236,0.46,0.06296921921921925,0.055759902419151686,0.10449799918974793,0.9551569506726457
PPO,492,0,123993.83089924105,0.52,0.05700231481481482,0.05771079512946112,0.10006943902883293,0.9361702127659575
